Comment,Positive,Neutral,Negative,Sentiment,post_username
@ambangcw,0.0199471544474363,0.9565562605857848,0.023496588692069,neutral,solodelicious
Duuhhh pengenn....,0.0044726524502038,0.0001693293161224,0.9953580498695374,negative,solodelicious
@nugrohowidoyoko,0.3238666653633117,0.0071480176411569,0.6689853072166443,negative,solodelicious
gass kesana gratis foto sm yg masak😁,0.9979448914527892,0.001335913548246,0.000719197501894,positive,solodelicious
@eleanaputriiii,0.5077996850013733,0.0740770101547241,0.418123334646225,positive,solodelicious
@mercurymee,0.1880830526351928,0.005633539520204,0.8062834143638611,negative,solodelicious
"Lagii dan lagii Adidas sale 70% beb, gasskeunn💃🏻",0.596981406211853,0.1832275539636612,0.2197910249233245,positive,solodelicious
@bianbears @fahrulprayitno_ @puputanggun99_ @gavin.saputra @yeriaardina_ deket banget,0.0018448398914188,0.9979209303855896,0.000234282168094,neutral,solodelicious
Pengen Iki @bangkitpriyo_utomo,0.001836359151639,0.9924235343933104,0.0057400432415306,neutral,solodelicious
Yg punya LG ada panenan apa Iki min?soale neg pas jambune berbuah sek beli pada dikasih..matoa Yo enek..kapan kae Aq malah dibawai pulang panenan kangkung hidroponik 😍,0.0650389939546585,0.0030400929972529,0.9319209456443788,negative,solodelicious
"Nagihi,salad nya memang andalan ,tapi menu yg lain ga kalah mantap 👌",0.999466359615326,0.0002236223954241,0.0003099938039667,positive,kokogemoykuliner
Wah ketok enak mantab,0.9996943473815918,0.0001271197106689,0.0001785325293894,positive,kokogemoykuliner
Badalaaah....nilapke😢,0.0015438450500369,0.0001240717829205,0.9983320832252502,negative,_cuphank
Terima kasih sudah makan malam di sebelas rasa ya kak..,0.8311665058135986,0.1649094969034195,0.0039239698089659,positive,_cuphank
besok plg solo hrs kesni pap @indra.wahyudi77,0.0002116320829372,0.9996469020843506,0.0001414775906596,neutral,dayatsimbaiaaa
Loh lohh harus e ketemu kita yaa😂,0.0016591543098911,0.0008758387994021,0.9974650144577026,negative,dayatsimbaiaaa
@yusupridya,0.0414704829454422,0.9428791403770448,0.0156503040343523,neutral,dayatsimbaiaaa
salad nya seger bgt,0.9995952248573304,7.381758041447029e-05,0.0003309985040687,positive,dayatsimbaiaaa
jujurr pencinta salad wajib cobain inii,0.9995760321617126,0.000155174464453,0.0002688758831936,positive,dayatsimbaiaaa
mantep bangett tempatnya,0.0110871391370892,0.0001948646240634,0.988718032836914,negative,dayatsimbaiaaa
GOKILLLL,0.0064529990777373,0.0002689016109798,0.9932780861854552,negative,dayatsimbaiaaa
saladnyaa 10/10,0.6962003111839294,0.1750760227441787,0.1287236958742141,positive,dayatsimbaiaaa
tempatnya buat kumpul bareng keluarga rekomend banget si🤙,0.9998347759246826,6.750795728294179e-05,9.7775919130072e-05,positive,dayatsimbaiaaa
jadi pengen kesini lagi deh🥲,0.8587528467178345,0.0015014561358839,0.139745682477951,positive,dayatsimbaiaaa
paling suka salad nya 😭,0.9996823072433472,8.217516733566299e-05,0.0002354282914893,positive,dayatsimbaiaaa
Baki nya sebelah mana kak?,0.0002228686935268,0.0002928048197645,0.9994843006134032,negative,kokoatmadja
Mantap kak👍,0.9997780919075012,6.766113801859319e-05,0.0001542359677841,positive,kokoatmadja
@intanmaharani05_ sama aku diriku seger mana,0.0024018944241106,0.9897498488426208,0.0078482842072844,neutral,kokoatmadja
Duh enak kui salad mas,0.9996743202209472,8.836550841806456e-05,0.0002372434682911,positive,kokoatmadja
👏👏👏,0.9993628859519958,0.0001098104548873,0.0005273420829325,positive,kokoatmadja
Seger saladnya😍,0.99967622756958,7.132707833079621e-05,0.0002524027659092,positive,kokoatmadja
Bolehhh yukkkk,0.9784648418426514,0.01246586907655,0.0090692341327667,positive,kulinersolojogja.id
masuk list😍,0.9996514320373536,0.0001011024069157,0.0002475536603014,positive,kulinersolojogja.id
@uyabs0,0.0015418571420013,0.9979698061943054,0.0004884081427007,neutral,kulinersolojogja.id
@temporary.nisaa udah belum ?,0.0010994883487001,0.9517321586608888,0.0471683293581008,neutral,kulinersolojogja.id
T4 pasny d mna kak,0.1148036122322082,0.8820570707321167,0.003139344509691,neutral,kulinersolojogja.id
@flowwdy_ @ayunosa27 Alip EpEp Seleb 👏,0.0005155195831321,0.999093532562256,0.0003910344676114,neutral,kulinersolojogja.id
Sukoharjo anjir udu solo😭,0.0887337476015091,0.9107499122619628,0.0005163886235095,neutral,kulinersolojogja.id
Minat ra john salad sayur favorite mu hlo 😆 @silviaseptyaningsih cdak nggonmu sisan mbakii,0.2286356538534164,0.04886931553483,0.7224950194358826,negative,kulinersolojogja.id
@seillanurrr,0.5501021146774292,0.1954085230827331,0.2544893622398376,positive,kulinersolojogja.id
@rrrir.iss,0.9808253645896912,0.0047243847511708,0.0144502278417348,positive,kulinersolojogja.id
Dadi pengen runu,0.9030072689056396,0.0493690036237239,0.0476237013936042,positive,kulinersolojogja.id
Kesukaanku salad kebab endull,0.9995753169059752,0.0001098831489798,0.0003148692776449,positive,kulinersolojogja.id
@revatniaa_,0.0084039671346545,0.9904314875602722,0.0011645114282146,neutral,kulinersolojogja.id
@lutfiaanjar @nvsarz,0.0003205418179277,0.9995595812797546,0.0001199292892124,neutral,kulinersolojogja.id
@indririezma gass?,0.0017155284294858,0.0020565011072903,0.9962279796600342,negative,kulinersolojogja.id
@putri_s_handa,0.0364131405949592,0.9621278643608092,0.0014590474311262,neutral,kulinersolojogja.id
@santinovita__,0.685837984085083,0.2532919049263,0.0608701258897781,positive,kulinersolojogja.id
@endahlusiawati_ pol iki ngdi to?,0.0001055688553606,0.9996765851974488,0.0002178996801376,neutral,kulinersolojogja.id
Ayo ksini @ambangcw @senjaning7869,0.0025288446340709,0.6118482947349548,0.3856229186058044,neutral,kulinersolojogja.id
@dessy.nh,0.0043005933985114,0.9595816135406494,0.0361176617443561,neutral,kulinersolojogja.id
Mulai buka jam brapa?,0.0002494295476935,0.0011293408460915,0.9986212253570556,negative,kulinersolojogja.id
Pas ya Dmn njih,0.9830438494682312,0.0119599178433418,0.0049961991608142,positive,kulinersolojogja.id
Baki????? Lahhhh gimana aku gak tahu ada tempat makan sehat ini? Deket rumah padahal,0.0002828143187798,6.2210310716182e-05,0.99965500831604,negative,kulinersolojogja.id
@oktavianissukma_ kak cucok buatmu,0.4343792200088501,0.5614787936210632,0.0041419705376029,neutral,kulinersolojogja.id
@ling2_lieanti cobain dong kak💚,0.9671420454978944,0.0296902768313884,0.0031676120124757,positive,kulinersolojogja.id
@ttaa.maaa,0.990652084350586,0.0024150714743882,0.0069328960962593,positive,kulinersolojogja.id
"pas neng seruni, kayane seru di gofood @andi_hermawan_89 @silvia_kusumaningrum89",0.0040477882139384,0.9957643747329712,0.0001877492613857,neutral,kulinersolojogja.id
Salam dr solo.. deket rumah aku itu 😍,0.3923869431018829,0.6042874455451965,0.0033256432507187,neutral,kulinersolojogja.id
@erittananda,0.0201567616313695,0.8914061784744263,0.0884371101856231,neutral,kulinersolojogja.id
Sini yukkk @andi_jaff,0.0001465097593609,0.999277651309967,0.0005758957122452,neutral,kulinersolojogja.id
"Di Solo??? Solo Sama Sukoharjo beda bosss, Solo itu Kota, Sukoharjo Kabupaten.",0.0077919159084558,0.1343710869550705,0.8578370213508606,negative,kulinersolojogja.id
@inamarlianas,0.689511239528656,0.2901267409324646,0.0203620176762342,positive,kulinersolojogja.id
@lisnawatiprimaningsih,0.0003886144841089,0.999421000480652,0.0001904211967485,neutral,kulinersolojogja.id
@anindah01 ✨,0.8613365888595581,0.1311395168304443,0.007523838430643,positive,kulinersolojogja.id
Dmn nihhh,0.9774775505065918,0.0008899053209461,0.0216324832290411,positive,kulinersolojogja.id
Gass bos @theodoric.setiawan,0.0020908094011247,0.9766581654548644,0.021251069381833,neutral,kulinersolojogja.id
@apriliabudi29,0.0015362692065536,0.9982666969299316,0.0001969955046661,neutral,kulinersolojogja.id
@led.dyaa,0.0013605568092316,0.9976356029510498,0.0010038940235972,neutral,kulinersolojogja.id
Baki kab Sukoharjo...mo kearah Daleman,0.0002586418704595,0.934276521205902,0.0654648765921592,neutral,kulinersolojogja.id
Hydroponics itu organic ya ?😂,0.0012002919102087,0.0005524020525626,0.9982473850250244,negative,kulinersolojogja.id
Badabest ini saladnya.... Menunya baanyak & tempatnya nyaman. Pokoke wajib disatronin👌🏻👌🏻👌🏻 #bisa belajar berkebun juga sama ownernya🤗,0.9997912049293518,6.5008774981834e-05,0.0001438001636415,positive,kulinersolojogja.id
@welakuncoro,0.0070051602087914,0.0032109527382999,0.9897838234901428,negative,kulinersolojogja.id
"Minta tolong spill harganya maszzzeeehhh, biar bisa menyesuaikan sangune hehe",0.0039924629963934,0.9081787467002868,0.0878288671374321,neutral,kulinersolojogja.id
@anggiiirahma,0.9963298439979552,0.0017844453686848,0.0018857271643355,positive,kulinersolojogja.id
@febrianto2807 yaaaangggggggggg,0.9991530179977416,0.0002855331695172,0.0005614441470243,positive,kulinersolojogja.id
Kemeruh,0.9937925934791564,0.0003468981012701,0.0058605754747986,positive,kulinersolojogja.id
Hm kapan kesitu y,0.0008669683593325,0.0020751692354679,0.9970579147338868,negative,kulinersolojogja.id
@akuputmel,0.7876139879226685,0.1232644841074943,0.089121513068676,positive,kulinersolojogja.id
@reen_hast Ngndi ikii,0.0002208219957537,0.9996340274810792,0.0001451685820939,neutral,kulinersolojogja.id
@bonarganesza,0.9801129102706908,0.0143775250762701,0.0055094766430556,positive,kulinersolojogja.id
"Baki min,,, Dudu solo😂",0.0005982687580399,0.0007559576188214,0.998645842075348,negative,kulinersolojogja.id
Gass,0.9941348433494568,0.0007452342542819,0.0051199421286582,positive,kulinersolojogja.id
Gasss @hendriagung96,0.5085521340370178,0.4501111805438995,0.041336715221405,positive,kulinersolojogja.id
@firnanda.ap.10 kesukaan mu nihh,0.082380287349224,0.8423228859901428,0.0752968192100524,neutral,kulinersolojogja.id
@diah_lstyaa,0.0015750628663226,0.9976596832275392,0.0007652295171283,neutral,kulinersolojogja.id
@idhfl_,0.8680354952812195,0.0712720602750778,0.0606924481689929,positive,kulinersolojogja.id
@austina.as_ nyobo cik,0.0005377492634579,0.9983105659484864,0.0011516257654875,neutral,kulinersolojogja.id
@dsyyptri,0.0003447967756073,0.999445378780365,0.0002098349214065,neutral,kulinersolojogja.id
"Pernah kesini, dibonusin ownernya suruh ambil kangkung sepuasnya 😂",0.9822252988815308,0.014129408635199,0.0036452491767704,positive,kulinersolojogja.id
Mantul saladnya plus minumanny lingzi,0.9973207116127014,0.0021801234688609,0.0004992703325115,positive,kulinersolojogja.id
@rayiekapramesthi @imaskd @a.agrilia gassssss 💨💨,0.0035637987311929,0.995859920978546,0.0005762415821664,neutral,kulinersolojogja.id
@f3riintan @noviaarnik @pipit8725 @mbambretcuelek @nauralatisya piyeee kiihh,0.3357712030410766,0.6131040453910828,0.0511247813701629,neutral,kulinersolojogja.id
@nathan.soc @ell.syaifr kyke enk,0.0003760622639674,0.9987820982933044,0.0008418664801865,neutral,kulinersolojogja.id
Joss.. kapan2 di coba,0.4042933285236358,0.003516717813909,0.5921899676322937,negative,kulinersolojogja.id
@nurullnugraheny @rya_ulala ngendi kih,0.0002295825252076,0.9996449947357178,0.0001253105147043,neutral,kulinersolojogja.id
Nyoba mbk @asyfadianna29 😅,0.1547291725873947,0.8438454866409302,0.0014253614936023,neutral,kulinersolojogja.id
@ambar_orange @najwa_vivi @kusumastuti_putri yuh ndene,0.0002955086238216,0.9995494484901428,0.0001550250890431,neutral,kulinersolojogja.id
"@sebelasrasa Mantappp🔥, ngko pas mudik isohlah mampir salam soko warga RT 02 RW 04...",0.0014514330541715,0.9980260133743286,0.0005225712084211,neutral,kulinersolojogja.id
@rivqi_pemuda_senja,0.0024027349427342,0.997173309326172,0.0004238505207467,neutral,kulinersolojogja.id
enak mas aku tau rono Karo ponakanku,0.5752914547920227,0.0100419046357274,0.4146666824817657,positive,kulinersolojogja.id
@caca_ctrwinengkuhikma,0.7552204132080078,0.2435812205076217,0.0011983043514192,positive,kulinersolojogja.id
"Mantap👏, harus diagendakan kalau yang sehat²seperti ini.",0.9968804121017456,0.0010407408699393,0.0020788472611457,positive,kulinersolojogja.id
@mlna.fjr.a,0.0006267675780691,0.9983329176902772,0.0010403570486232,neutral,kulinersolojogja.id
@walid_basith 🤤,0.0013170356396585,0.996861696243286,0.0018212795257568,neutral,kulinersolojogja.id
Ayo pecinta salad kita makan kesini @pabrianalarasati @kiranasekha,0.9936151504516602,0.0058262296952307,0.0005585698527283,positive,kulinersolojogja.id
LOKASI DIMANA MIN,0.6864119172096252,0.0202576592564582,0.2933304011821747,positive,kulinersolojogja.id
@divnah_ adoh tp ya,0.0015672798035666,0.5894462466239929,0.4089865386486053,neutral,kulinersolojogja.id
@nathafebri boleh juga ni,0.0004858451429754,0.9973094463348388,0.0022046959493309,neutral,kulinersolojogja.id
@benangsulam___,0.0292906537652015,0.8164097666740417,0.1542995870113372,neutral,kulinersolojogja.id
@naaylaayu,0.999509334564209,0.0001828681124607,0.0003077425062656,positive,kulinersolojogja.id
Lokasi tepat nya dmn ya?,0.9957083463668824,0.0005575622199103,0.0037341341376304,positive,kulinersolojogja.id
@hannaanitaa @heny_indrawaty,0.000558141269721,0.999278962612152,0.0001629820180824,neutral,kulinersolojogja.id
Sorry organik sama hidroponik itu beda ya.,0.0068064341321587,0.005357579793781,0.9878359436988832,negative,kulinersolojogja.id
Salad hidroponik lebih tepatnya 😁,0.4288797676563263,0.2703927755355835,0.3007274270057678,positive,kulinersolojogja.id
Ayo nyobain @dhimasyogantara89,0.0014349175617098,0.9980713725090028,0.0004937290214002,neutral,kulinersolojogja.id
Bakinya sblh mana.. Rmhku jg baki tp ga tau,0.0013783685863018,0.0033674631267786,0.9952541589736938,negative,kulinersolojogja.id
"@flashpackertrip ini,mbaa",0.0028482158668339,0.9962339997291564,0.0009177706087939,neutral,kulinersolojogja.id
Mantap banget rasanya👍👍,0.9997581839561462,5.598035204457119e-05,0.0001858143077697,positive,kulinersolojogja.id
@apriaikka kuyyy,0.8835402727127075,0.0777772068977356,0.0386825650930404,positive,kulinersolojogja.id
@risaa_nr,0.0026677090208977,0.9963430762290956,0.0009891911176964,neutral,kulinersolojogja.id
udah pernah kesini sir? @iankrishnanda,0.0008549469639547,0.8124052882194519,0.1867397278547287,neutral,kulinersolojogja.id
@in_zun.a ayoo jajan inii.. Kali² jajan yang sehat²,0.3598324358463287,0.5544967651367188,0.0856708362698555,neutral,kulinersolojogja.id
"Tempatnya ngumpet, tapi homey. Ga berasa lagi makan di resto, kek makan sama keluarga di rumah wkwk😂",0.9936619997024536,0.0007010051631368,0.0056369211524724,positive,kulinersolojogja.id
@eknvi buat sendiri tuhh mudahhh,0.7492085695266724,0.1738263815641403,0.0769650712609291,positive,kulinersolojogja.id
@dhmr94 mau salad sinii,0.0006181260105222,0.9985639452934264,0.0008178557036444,neutral,kulinersolojogja.id
@fajarafri_ @innasptr,0.0002095854724757,0.9996547698974608,0.0001356606953777,neutral,kulinersolojogja.id
@aig_mandang 😋,0.0007357172435149,0.0006101230392232,0.9986541271209716,negative,kulinersolojogja.id
Mbak @noeroeldjariyah ayo kesini😍😍😍,0.9996034502983092,0.0001655862433835,0.0002308901748619,positive,kulinersolojogja.id
Ayo deket nih @akuikuika @_ranrania,0.0118809752166271,0.9874858260154724,0.0006331542390398,neutral,kulinersolojogja.id
itu sukoharjo,0.067283309996128,0.9317700266838074,0.0009466657065786,neutral,kulinersolojogja.id
Ga lagi dah.. nunggu makanannya lama buanget,0.0006075898418202,9.869377390714362e-05,0.9992936849594116,negative,kulinersolojogja.id
@miftahurrohmah.26,0.8443603515625,0.1011653020977974,0.0544743202626705,positive,kulinersolojogja.id
Mengharumkan nama baki,0.0043098637834191,0.9925060868263244,0.0031840589363127,neutral,kulinersolojogja.id
Lambungku perih rasanya kecuuutttt 😮,0.0004104908148292,8.362228982150555e-05,0.999505877494812,negative,kulinersolojogja.id
👏Es duren memang joss...,0.9983720183372498,0.0004606342699844,0.0011673814151436,positive,kulinersolojogja.id
@linawulandari14,0.0003339450340718,0.9995248317718506,0.0001411511766491,neutral,kulinersolojogja.id
@arumwidaswara baki okhmen menu anyar 😅,0.0001549370063003,0.9996933937072754,0.000151682543219,neutral,kulinersolojogja.id
Enak bgt pen coba 🤤,0.00521817849949,0.0001837339223129,0.9945980310440063,negative,kulinersolojogja.id
@_octaviarhmaa hayukk cobain kuy,0.9976518750190736,0.0016557289054617,0.0006923513719812,positive,kulinersolojogja.id
@resayresyong,0.0028918844182044,0.9917266368865968,0.0053815571591258,neutral,kulinersolojogja.id
Ini di baki daerah saya min..👏👏👏..ndelik tp ngga ngecewain kan min..?😍,0.8950262069702148,0.0088860234245657,0.096087746322155,positive,kulinersolojogja.id
Iki ngendi panggone mas ? 😁 @anang8874,0.0003201730141881,0.999409794807434,0.0002701068297028,neutral,kulinersolojogja.id
@aisss02_,0.85928875207901,0.0923952832818031,0.0483159013092517,positive,kulinersolojogja.id
@adrianshdunkcex 😍,0.0467927493155002,0.0076570641249418,0.9455501437187196,negative,kulinersolojogja.id
La omah q baki tapi aq ga ruh i,0.0003966570075135,0.0002474802313372,0.9993558526039124,negative,kulinersolojogja.id
@ayyudya_ kesukaan mu yu,0.0192415621131658,0.9797937273979188,0.000964616658166,neutral,kulinersolojogja.id
@rojesaaa tau rene?,0.8656840920448303,0.0022011066321283,0.1321147829294204,positive,kulinersolojogja.id
Dirimu gawe ngene po ra josd mbak.. @devi_rosita_isnien_,0.0002620569139253,0.9932303428649902,0.0065076225437223,neutral,kulinersolojogja.id
@apriliasaputrii_04,0.0003212511946912,0.9995081424713136,0.0001706510229269,neutral,kulinersolojogja.id
hidroponik kok organik #heran.,0.0994822084903717,0.0014592721126973,0.8990585207939148,negative,kulinersolojogja.id
Langganan mu... @merry_nugrho,0.0005419258959591,0.9986334443092346,0.0008246374200098,neutral,kulinersolojogja.id
@tta.zip Ki gon kudu kae lho,0.0024386681616306,0.013088995590806,0.9844723343849182,negative,kulinersolojogja.id
Dimana letaknya? Buka jam brp?,0.0021181667689234,0.370507001876831,0.6273748874664307,negative,kulinersolojogja.id
Pingin ke sini😍,0.9975593090057372,0.0001582088007126,0.0022825170308351,positive,kulinersolojogja.id
Baki sukoharjo,0.0005311732529662,0.0002423226251266,0.999226450920105,negative,kulinersolojogja.id
Baru tahu baki tu ternyata masuk solo,0.0061039594002068,0.012684709392488,0.9812113046646118,negative,kulinersolojogja.id
Lokasi pas nya berarti di kudu ya? Sama baldes mananya ya? Saya di kwarasan,0.0108123170211911,0.2383469641208648,0.7508407235145569,negative,kulinersolojogja.id
lehh cedak omahku masak rangeti😢,0.0088159283623099,0.8923646807670593,0.0988194569945335,neutral,kulinersolojogja.id
Recommended bgt👏👏👏udh sering ketemu sm yg punya resto,0.9991500377655028,0.0003629774146247,0.0004870886914432,positive,kulinersolojogja.id
Rene Yo mi @unun_abriel,0.0011083190329372,0.8524063229560852,0.1464854180812835,neutral,kulinersolojogja.id
@annabiris Glo sayur organic.cocok utk mikel,0.8035569190979004,0.1518075317144394,0.0446355603635311,positive,kulinersolojogja.id
Baru aja ak kesini recommended sekali mantap,0.9996750354766846,6.371492781909183e-05,0.0002612229727674,positive,kulinersolojogja.id
Solonya dimn to,0.0006129145622253,0.999195396900177,0.0001916703913593,neutral,kulinersolojogja.id
Info lokai min,0.0014191556256264,0.9978801012039183,0.0007008168613538,neutral,kulinersolojogja.id
@wigatie gas,0.0179801527410745,0.9711264967918396,0.0108933420851826,neutral,kulinersolojogja.id
Bisa QRIS ga ya disini,0.0024044585879892,0.6944327354431152,0.3031628429889679,neutral,kulinersolojogja.id
Nemu pas ra oleh maem 😢 @nurcahyoadetya,0.0001515984768047,0.999294638633728,0.0005536408862099,neutral,kulinersolojogja.id
@clarisajelita,0.0003604409575928,0.9994344115257264,0.0002051701740128,neutral,kulinersolojogja.id
@listieshiella pie iki kok koyok e enak banget ya,0.9997326731681824,9.79058022494428e-05,0.0001694083766778,positive,kulinersolojogja.id
@ekacitrakarlina,0.0005140946013852,0.999283730983734,0.0002021858672378,neutral,kulinersolojogja.id
@rtm.4124 knp banyam bgt postingan jajanan di timeline ku😭🙃,0.1899582147598266,0.7801675200462341,0.0298742372542619,neutral,kulinersolojogja.id
Nama tempatnta apa ya .. maaf ga nemu di reel.. apa terlewat ya ?,0.0002608374343253,0.9970331192016602,0.0027060443535447,neutral,kulinersolojogja.id
@anz_lippi ayo gasss... Enak kii,0.9996298551559448,0.0001933212624862,0.0001768017973517,positive,kulinersolojogja.id
@antnvt_,0.1407308429479599,0.7766786813735962,0.0825905203819274,neutral,kulinersolojogja.id
@nofamegama,0.0035481362137943,0.9955831170082092,0.0008687692461535,neutral,kulinersolojogja.id
Mbakine ngendi mas,0.0328445918858051,0.0033502639271318,0.9638051390647888,negative,kulinersolojogja.id
@adeendah_ deket rumah e temenmu,0.0762535855174064,0.9195709228515624,0.0041754548437893,neutral,kulinersolojogja.id
Great place 🔥,0.9888705015182496,0.0043203104287385,0.0068092523142695,positive,kulinersolojogja.id
@indriani8683 @nuryani.indah yukk gazz😍,0.0975915566086769,0.8924669027328491,0.0099415481090545,neutral,kulinersolojogja.id
Lokasinya dimana kasih alamatnya,0.6774348020553589,0.3204660713672638,0.0020991114433854,positive,kulinersolojogja.id
❤️,0.9990829229354858,0.0002173287648474,0.0006996740121394,positive,kulinersolojogja.id
@ahmadmdt13,0.0002771561848931,0.9995519518852234,0.0001708272029645,neutral,kulinersolojogja.id
Mak @naluria_ika mana ni dr tempet mu,0.0006881993613205,0.9909349083900452,0.0083768405020236,neutral,kulinersolojogja.id
baki sukoharjo mas bukan solo,0.0005706520751118,0.464436799287796,0.534992516040802,negative,kulinersolojogja.id
cocok @mirzananda_ perlu d coba?,0.8102791905403137,0.1658227294683456,0.0238981656730175,positive,kulinersolojogja.id
@vianaputri4 @saphiitaloka_,0.0005865048151463,0.999300479888916,0.0001130726159317,neutral,kulinersolojogja.id
Mahal,0.0024943887256085,0.0001173449927591,0.9973883032798768,negative,kulinersolojogja.id
"Sdh pernah nyoba.. Rasanya Pas dilidah.. Ada saran.. Snack camilannya pakai yg kukus/ rebus Doong.. Misal 🥜 Rebus, Edamame kukus dll.. Trimakasih.. Semoga semakin Sukses..",0.9992979764938354,0.0004370987298898,0.0002648963127285,positive,kulinersolojogja.id
@maya.permata,0.0032858401536941,0.9947838187217712,0.001930319936946,neutral,kulinersolojogja.id
Mana nih kak @ichaarrrrgg,0.0056879417970776,0.0003618375048972,0.9939502477645874,negative,kulinersolojogja.id
@tiyastiuss boleh dicoba deh nanti☺️,0.9834631085395812,0.0154764503240585,0.0010603709379211,positive,kulinersolojogja.id
Dimana cepet bgt baki sebelah mana,0.0052410862408578,0.0043163923546671,0.9904424548149108,negative,kulinersolojogja.id
Kok koyo mas al tah? @abcdhunu,0.0001482094667153,0.0001424896618118,0.9997093081474304,negative,kulinersolojogja.id
@dhesya.desheniz,0.0007725013419985,0.9841646552085876,0.0150629533454775,neutral,kulinersolojogja.id
@kusdinarm bikin cafe hidroponik di holis,0.0002279489272041,0.9996565580368042,0.000115463270049,neutral,kulinersolojogja.id
@zustiya yookkk gasss,0.5241986513137817,0.0232375934720039,0.4525637626647949,positive,kulinersolojogja.id
@deswitasolo pingin,0.0012123172637075,0.9256131649017334,0.0731744840741157,neutral,kulinersolojogja.id
@x_lhyla hidup sehat la.. gas ra?,0.096705637872219,0.8318614363670349,0.0714329928159713,neutral,kulinersolojogja.id
Enak ta,0.001483361935243,0.000126774655655,0.9983898401260376,negative,kulinersolojogja.id
@adinda_sitri_siswanti_sutrimo bisa dicoba nih yg sehat2..,0.0775899738073349,0.9203352332115172,0.0020747757516801,neutral,kulinersolojogja.id
"salad nya yg bikin menggiur ini, cakep juga warna nya",0.9984797835350036,0.0006190570420585,0.0009011324727907,positive,kulinersolojogja.id
@ntsyaau_,0.0076917805708944,0.9772322773933412,0.0150758977979421,neutral,kulinersolojogja.id
@d1473nk 👍🏻,0.9988858103752136,0.0005854305927641,0.0005288567044772,positive,kulinersolojogja.id
cikkkkkkkkk @oyiieent,0.8545833230018616,0.0027938799466937,0.1426227837800979,positive,kulinersolojogja.id
nyoba Iki 🤤 @wulan.eko.35,0.0069645349867641,0.989250898361206,0.0037845212500542,neutral,kulinersolojogja.id
@galihiw,0.0546242520213127,0.6503525972366333,0.2950231730937958,neutral,kulinersolojogja.id
"gaezz @eliz.varo @anggitafilans mosok enek ngeneki neng baki,,suk gaazz yoh",0.0002442787226755,0.0001914909662446,0.9995642304420472,negative,kulinersolojogja.id
@sebelasrasa ini buka sore ya?apa siang juga?,0.0006211635190993,0.9823278188705444,0.0170510169118642,neutral,kulinersolojogja.id
Dari rumah cuman 7 menit wkwkw,0.001685308991,0.0111636035144329,0.9871511459350586,negative,kulinersolojogja.id
Cedak kost ku ternyata😮lg ngerti,0.9980337023735046,0.0001564338599564,0.0018098606960847,positive,kulinersolojogja.id
@aninshaka ayo nin pengen😭,0.063365139067173,0.0012341361725702,0.9354007244110109,negative,kulinersolojogja.id
Mantap ini,0.9997348189353944,5.40911132702604e-05,0.0002111098438035,positive,kulinersolojogja.id
@paivi.jpg @blauerosesa,0.0001308868377236,0.9994297623634338,0.0004392896662466,neutral,kulinersolojogja.id
"Kudu, Baki, Sukoharjo. Bukan Solo Min 🙏🏻",0.5904950499534607,0.0648783221840858,0.344626635313034,positive,kulinersolojogja.id
@tiwikiana Deketmu lho san,0.0011892323382198,0.9967843294143676,0.0020264151971787,neutral,kulinersolojogja.id
❤️,0.9990829229354858,0.0002173287648474,0.0006996740121394,positive,kulinersolojogja.id
@prasetyantii juuu kayake enak juuu,0.999775230884552,8.52830198709853e-05,0.0001393905549775,positive,kulinersolojogja.id
@veeiswanti23,0.0066631408408284,0.9781479835510254,0.0151888821274042,neutral,kulinersolojogja.id
Pgn tp kok ndadak tekan omahmu @elyanrb,0.0001258764677913,0.0006704360712319,0.9992037415504456,negative,kulinersolojogja.id
❤️,0.9990829229354858,0.0002173287648474,0.0006996740121394,positive,kulinersolojogja.id
"Salad dressing ga enek, dan yg ga suka mayonaise Bisa ganti minyak wijen, dan Saladnya fresh keseluruhan rasa enak, tempatnya adem kayak dirumah sendiri. 👍👍",0.999771535396576,9.477396815782412e-05,0.0001337361027253,positive,kulinersolojogja.id
Maap ya kak yaa… hidroponik bukan organik yaa🙏😅,0.989573061466217,0.0023575718514621,0.0080693224444985,positive,kulinersolojogja.id
"Sedikit ralat,...itu tempatnya masih di Sukoharjo bang,bukan solo",0.003977179992944,0.1432257294654846,0.8527970314025879,negative,kulinersolojogja.id
@kartikaputri_w cdak kontrakan mu nuk,0.0001388071104884,0.9995014667510986,0.0003597461909521,neutral,kulinersolojogja.id
@nfetiachandra @calvintegarnur,0.0017012996831908,0.9981354475021362,0.0001632550847716,neutral,kulinersolojogja.id
@lfffff___ kowe ra nduwe cita² njajakne aku neng kene to?,0.1562381386756897,0.1273812353610992,0.7163806557655334,negative,kulinersolojogja.id
Kie cedhak omahku tp ko mlh reti saka kene 🤭,0.0009303709957748,0.7004606127738953,0.2986089885234833,neutral,kulinersolojogja.id
Sukoharjo ini mah,0.0552695877850055,0.8829257488250732,0.0618046373128891,neutral,kulinersolojogja.id
Gassskennnn,0.9918023943901062,0.0017330156406387,0.0064645670354366,positive,kulinersolojogja.id
Deket rumahku ternyata😭😭,0.8674729466438293,0.0012119729071855,0.131315067410469,positive,kulinersolojogja.id
Menu sehat patut dicoba,0.9997877478599548,9.309256711276248e-05,0.0001192016134154,positive,kulinersolojogja.id
Ini masuk solo ya 😁,0.0119024012237787,0.1767117977142334,0.8113858103752136,negative,kulinersolojogja.id
